organiser_id,name,slug,previous_outcode,outcode,region_slug,region_label,source,confidence
06c272b7-8e05-417f-9270-09898fb9c653,Midlands Business Network,midlands-business-network,,B1,birmingham,Birmingham,place_name,medium
99be9b84-a617-4af4-81b6-92678de8eada,MLUXE,mluxe,,BH1,bournemouth,Bournemouth,place_in_description,low
3c5b0355-33f3-4b98-ae18-00243d37766b,Momentous Relocation,momentous-relocation,,E1,london,London,place_in_description,low
f65c42c5-889d-449a-84a7-69670eb30459,Moray Business Women,moray-business-women,,IV30,,,events,high
56f0cc95-8050-4b02-a743-c161e85962af,Motion Graphics Design,motion-graphics-design,,E1,london,London,place_in_description,low
10929af8-81c6-4a56-813d-25ad237fa157,Mums in Business,mums-in-business,,CT1,kent,Kent,place_in_description,low
2f8a2d5c-b016-4a75-adea-1d6f24cb99af,MWMG (Mid Wales Manufacturing Group),mwmg-mid-wales-manufacturing-group,,CF3,cardiff,Cardiff,place_name,medium
cc9862a0-0159-404d-8212-5f76ca9b1c81,My Legal Services,my-legal-services,,E1,london,London,place_in_description,low
ac53ea98-36f2-4e1a-a0fd-c6fa71f1a97a,My London Solicitors,my-london-solicitors,,E1,london,London,place_name,medium
2ee598f3-c1f5-4ee5-9cf1-e23aed148a05,N4B (Networking4breakfast),n4b-networking4breakfast,,E1,london,London,place_in_description,low
17483360-4679-4be7-bb21-e8c681c5d391,Nash and Co Solicitors,nash-and-co-solicitors,,BS1,bristol,Bristol,place_in_description,low
cf48e3d1-b9a1-4e89-9aac-201bb5f9714d,Network B2B,network-b2b-3,,NE30,newcastle,Newcastle,events,high
0224c364-b4bb-4ed4-b2b3-ad9c799f4be8,Network Cornwall,network-cornwall,,BS1,bristol,Bristol,place_name,medium
170677c9-9165-4bd0-8fbf-dd2d6c0174c8,Network In,network-in,,PR1,lancashire,Lancashire,place_in_description,low
6cbe2e0b-b2b8-4d3e-9870-6ac6cfe9ed51,Network LE,network-le,,LE1,leicester,Leicester,place_in_description,low
583b8992-0f80-4606-9e93-33f1bb2ee0d8,Network Plymouth,network-plymouth,,BS1,bristol,Bristol,place_name,medium
4136a01d-1fb2-4eee-9bf9-fb93b7cab958,Network4Business,network4business,,AL1,hertfordshire,Hertfordshire,place_in_description,low
16c4f640-2514-4766-8df2-4fece77a51e1,NetworkIN,networkin,,PR1,lancashire,Lancashire,place_in_description,low
cee8d1a9-5caa-4d01-b5b5-ea2793450459,Networking 4 Essex Women (NEW),networking-4-essex-women-new,,CM0,essex,Essex,place_name,medium
9787927b-b74f-4e87-bfbc-2c4efa9c87ae,Networking Business Breakfast (University of Hull),networking-business-breakfast-university-of-hull,,LS1,leeds,Leeds,place_name,medium
604ba2ac-6a24-4379-8185-51a2c34d4bd9,Networking Essex,networking-essex,,CM0,essex,Essex,place_name,medium
eb06ea83-5ff7-4ce6-9228-a99a053c1f21,Networking London,networking-london,,E1,london,London,place_name,medium
612ac65e-769b-4afc-8e8f-372325cf47a4,networx4business,networx4business,,CH1,cheshire,Cheshire,place_in_description,low
a763c9a2-efb5-4c27-8555-378fdae5ab10,Newbury Business Group,newbury-business-group,,RG14,berkshire,Berkshire,events,high
b0666610-7e5d-4eb1-9bee-ac929817f81f,Newcastle United Business Club,newcastle-united-business-club,,NE1,newcastle,Newcastle,place_name,medium
27985e37-5264-4d65-8284-9ec1ae3c9919,Nexus,nexus,,LS1,leeds,Leeds,place_in_description,low
c56011b9-f0ec-43d4-9ccd-843f7f6eeee5,Niki Paterson Design,niki-paterson-design,,EH1,edinburgh,Edinburgh,place_in_description,low
60c6869a-2905-4e4e-b814-ed2c3d4a7531,NNBN,nnbn,,HP6,buckinghamshire,Buckinghamshire,place_in_description,low
6f38711e-af4f-401f-91d8-cdf157de8698,Norfolk Network,norfolk-network,,CB1,cambridge,Cambridge,place_name,medium
df82e838-1436-4239-91c0-29a3fb0b2d6f,Norfolk Women's Marketing Network (NWM Network),norfolk-women-s-marketing-network-nwm-network,,CB1,cambridge,Cambridge,place_name,medium
bcf94ef1-b5b1-405d-b27b-e38b3b9b2c6d,North & Western Lancashire Chamber of Commerce,north-western-lancashire-chamber-of-commerce,,PR1,lancashire,Lancashire,place_name,medium
79352028-fab1-42a0-8afa-f87d755c46ed,North Wales Business Club,north-wales-business-club,,CF3,cardiff,Cardiff,place_name,medium
243628af-e579-4698-8dd0-d785996e0cde,Norwich Business Women's Network (NBWN),norwich-business-women-s-network-nbwn,,CB1,cambridge,Cambridge,place_name,medium
90110326-1022-4c24-a426-d3b9ce36759d,Norwich Kitty Business Networking Group,norwich-kitty-business-networking-group,,CB1,cambridge,Cambridge,place_name,medium
015423a4-47db-44b6-8938-b8c5284829f0,Nottingham City Business Club,nottingham-city-business-club,,NG1,nottingham,Nottingham,place_name,medium
924aed15-a77b-449f-b279-f8a3830e960c,Nottingham Partners,nottingham-partners,,NG1,nottingham,Nottingham,place_name,medium
6cccec67-62a8-4155-a425-0309f11042e3,Nottinghamshire Business Support,nottinghamshire-business-support,,NG1,nottingham,Nottingham,place_name,medium
88ce0386-0450-4866-a6b6-1249b9cb4b57,Nottinghamshire Women's Centre,nottinghamshire-women-s-centre,,NG1,nottingham,Nottingham,place_name,medium
107ed43b-083e-4029-85f8-c14093b20026,NWS (North Wales Social),nws-north-wales-social,,CF3,cardiff,Cardiff,place_name,medium
0250432a-200b-4de2-b01e-c6fa8c9239a9,Officers' Association Scotland,officers-association-scotland,,EH1,edinburgh,Edinburgh,place_name,medium
ddb84f7f-6c37-4376-9d82-779c757cada4,Opendoorz,opendoorz,,HP6,buckinghamshire,Buckinghamshire,place_in_description,low
78604b20-d4f6-484f-8de8-360e316929d7,OxfordSTEM.Network,oxfordstem-network,,OX1,oxford,Oxford,place_name,medium
559426b5-7d92-4404-8358-3ff40e44af6f,PA Surveyors,pa-surveyors,,BN1,brighton,Brighton,place_in_description,low
e3746649-8207-4d54-bf94-b3485315b158,Parallax Counselling,parallax-counselling,,L1,liverpool,Liverpool,place_in_description,low
b7a1e158-521d-4c07-a773-c3b6e2971b98,Pathway2Grow (Coffee & Natter),pathway2grow-coffee-natter,,M1,manchester,Manchester,place_in_description,low
83af6f10-946b-4a6d-b47c-0be954611a45,Pearl Accountants,pearl-accountants,,E1,london,London,place_in_description,low
f8979a24-c677-489e-83d6-c438c7ff1b66,Personal Training Didsbury,personal-training-didsbury,,M1,manchester,Manchester,place_in_description,low
26595f95-16cb-4f50-bcaa-edb7905d11af,Pip's Test,pip-s-test,,YO42,,,events,high
5f4e6752-3d61-45a4-84b1-852f97a976c7,Plymouth Business Network,plymouth-business-network,,BS1,bristol,Bristol,place_name,medium
ff736a89-fdd3-49bd-a006-d459b4fcbc1b,POP Connect,pop-connect,,AL1,hertfordshire,Hertfordshire,place_in_description,low
8b5b2aad-86f8-41ef-b7df-93a57db37f21,PPN (Progressive Property Network),ppn-progressive-property-network,,WA4,cheshire,Cheshire,events,high
38ef8f01-5249-49f4-97ef-42d794d15dc0,PPN (Progressive Property Network) - Blackfriars London,ppn-progressive-property-network-blackfriars-london,,EC4A,central-london,Central London,events,high
58e44d2c-5443-4004-a417-4f6700710cfd,PPN (Progressive Property Network) - Bournemouth,ppn-progressive-property-network-bournemouth,,BH1,bournemouth,Bournemouth,events,high
4d14b5ce-24f3-4da6-a981-fd083e1d6f05,PPN (Progressive Property Network) - Brentwood,ppn-progressive-property-network-brentwood,,RM3,essex,Essex,events,high
8cd84b53-c110-4c59-bfd6-01571b965a95,PPN (Progressive Property Network) - Glasgow,ppn-progressive-property-network-glasgow,,G1,glasgow,Glasgow,place_name,medium
61b058d1-8d7d-43f2-a329-f3e50fd8c779,PPN (Progressive Property Network) - Ipswich,ppn-progressive-property-network-ipswich,,CM0,essex,Essex,place_name,medium
ff4f82ab-ae0f-4245-b9af-c202e9f3a031,PPN (Progressive Property Network) - Leeds,ppn-progressive-property-network-leeds,,LS1,leeds,Leeds,place_name,medium
b4934c1f-c2eb-43cc-8751-0f9d4d97a8d7,PPN (Progressive Property Network) - Liverpool,ppn-progressive-property-network-liverpool,,L1,liverpool,Liverpool,place_name,medium
ad561598-6bd3-40cc-864a-87e7d46ce579,PPN (Progressive Property Network) - Milton Keynes,ppn-progressive-property-network-milton-keynes,,HP6,buckinghamshire,Buckinghamshire,place_name,medium
0d132b54-37d7-48d2-a30b-f5f013a2483e,PPN (Progressive Property Network) - Oxford,ppn-progressive-property-network-oxford,,OX1,oxford,Oxford,place_name,medium
2e28291c-868d-4b65-93be-5a1c0025a4b5,PPN (Progressive Property Network) - Peterborough,ppn-progressive-property-network-peterborough,,CB1,cambridgeshire,Cambridgeshire,place_name,medium
e4b0208e-021d-4b15-8bf4-70382f01e021,PPN (Progressive Property Network) - Preston & Fylde,ppn-progressive-property-network-preston-fylde,,PR1,lancashire,Lancashire,place_name,medium
7dfee8b7-4884-4500-893b-7115bb1ca77b,PPN (Progressive Property Network) - Sheffield,ppn-progressive-property-network-sheffield,,S1,sheffield,Sheffield,place_name,medium
55e8a130-73af-4ab4-b443-cca852af6dc0,PPN (Progressive Property Network) - South Manchester,ppn-progressive-property-network-south-manchester,,SK9,cheshire,Cheshire,events,high
7cebc074-68b1-4bd9-8a00-32c9100b9612,PPN (Progressive Property Network) - Stratford London,ppn-progressive-property-network-stratford-london,,E1,london,London,place_name,medium
2243f373-b14c-4d9c-8dbb-91afc9af4aa6,PPN (Progressive Property Network) - Worcester,ppn-progressive-property-network-worcester,,B1,birmingham,Birmingham,place_name,medium
838cab26-0685-4946-87a4-b921de022f88,Premier GT Ltd,premier-gt-ltd,,BN1,sussex,Sussex,place_in_description,low
5b41a20f-3e6f-4a2e-89f0-7c89da716318,Procon Nottinghamshire,procon-nottinghamshire,,NG1,nottingham,Nottingham,place_name,medium
24b20e5c-b28b-48f8-ab0f-453e12eacfcc,Property & Poppadoms,,,L3,liverpool,Liverpool,events,high
da2088be-02ce-4b29-bf05-c990bf45dca4,Property Foundations Group,property-foundations-group,,RG1,reading,Reading,place_in_description,low
75f008f4-53de-4860-8179-c43f54ebd9d8,Radvan Joinery,radvan-joinery,,BH1,bournemouth,Bournemouth,place_in_description,low
28c82f48-8528-4e95-9140-3b4b34dfb9ce,Rawlinson Pryde & Partners,rawlinson-pryde-partners,,CB1,cambridgeshire,Cambridgeshire,place_in_description,low
d74c6da7-b9bb-41c0-9acd-930a023d9ad0,Reading Business Club,reading-business-club,,RG1,reading,Reading,place_name,medium
c6af4a88-4683-4298-b29c-f6ad9dec8bc5,Real5 Networking - Bristol,real5-networking-bristol,,BS1,bristol,Bristol,place_name,medium
50373a81-8f50-4e90-95a4-269f1fe96b92,Real5 Networking - Knutsford & Altrincham,real5-networking-knutsford-altrincham,,M1,manchester,Manchester,place_name,medium
3b3af086-afb2-42de-ad3e-343c5da69593,Real5 Networking - Liverpool,real5-networking-liverpool,,L1,liverpool,Liverpool,place_name,medium
3776c68c-8348-47b5-95ce-5d6aa8e14416,Real5 Networking - Liverpool South,real5-networking-liverpool-south,,L1,liverpool,Liverpool,place_name,medium
d0ba10a1-0b87-4e04-8567-6de658082c1c,Real5 Networking - St Helens,real5-networking-st-helens,,L1,liverpool,Liverpool,place_name,medium
02cec39f-3aa3-4b6a-b4c5-333397018d68,Real5 Networking - Warrington East,real5-networking-warrington-east,,CH1,cheshire,Cheshire,place_name,medium
166762de-509c-408d-8b43-f807ec7473b7,Real5 Networking - Wigan,real5-networking-wigan,,PR1,lancashire,Lancashire,place_name,medium
a737807a-520f-4609-bacf-b3fe9a95f744,Real5 Networking - Wilmslow & Alderley Edge,real5-networking-wilmslow-alderley-edge,,CH1,cheshire,Cheshire,place_name,medium
6c8eae2a-59bc-49bb-9bed-f166a17d6939,Real5 Networking - Windsor & Maidenhead,real5-networking-windsor-maidenhead,,RG1,berkshire,Berkshire,place_name,medium
93e21db1-eb69-437a-9b61-d5582e7bb9d5,Real5 Networking - Wirral,real5-networking-wirral,,L1,liverpool,Liverpool,place_name,medium
c079f610-1643-4554-baa8-28bcdf67023c,Rebel Meetups (Oxford),rebel-meetups-oxford,,OX1,oxford,Oxford,place_name,medium
7c4404f4-1e75-4daf-bc5e-ea2a40e8febe,Revitalise Networking Club,revitalise-networking-club,,EH1,edinburgh,Edinburgh,place_in_description,low
6ce390a0-a5a2-4e5b-8930-3c819cc1bde7,Ride Executive Bristol,ride-executive-bristol,,BS1,bristol,Bristol,place_name,medium
56b791ff-09e1-4969-a3dc-065192337c96,ROBIN (Responsible Oxfordshire Business Involvement Network),robin-responsible-oxfordshire-business-involvement-network,,OX1,oxfordshire,Oxfordshire,place_name,medium
a95af26c-cd9d-42ac-9aa8-5fb1e2842212,Rothera Bray Solicitors,rothera-bray-solicitors,,NG1,nottingham,Nottingham,place_in_description,low
4c9a7598-bd53-4c91-a801-819a413f117c,RSViP Network,rsvip-network,,NG1,nottingham,Nottingham,place_in_description,low
fd00b3ee-ba56-4f52-843f-229317121190,SAM Networking Ltd,sam-networking-ltd,,LS1,leeds,Leeds,place_in_description,low
cd10a0ba-94ea-4fce-9d9f-71a9fd354a96,Sarah Heffer Accountancy Ltd,sarah-heffer-accountancy-ltd,,CB1,cambridge,Cambridge,place_in_description,low
2ddb7ed7-549d-4caf-89e5-102b527738bd,Saville & Co Scrivener Notaries,saville-co-scrivener-notaries,,E1,london,London,place_in_description,low
41319237-2033-4c5a-983d-0a12221f5ed3,SBEN (Staffordshire Business & Environment Network),sben-staffordshire-business-environment-network,,B1,birmingham,Birmingham,place_name,medium
b1c7f012-682f-482a-b5d9-d219c5592a57,Scottish National Network,scottish-national-network,,EH1,edinburgh,Edinburgh,place_in_description,low
554d0e99-33f9-4ab5-b11e-2b97b8d87df7,ScreenPop,screenpop,,CH1,cheshire,Cheshire,place_in_description,low
8e8d67ac-d8ce-4c4d-821a-e216f5b01fdb,Search Norwich,search-norwich,,CB1,cambridge,Cambridge,place_name,medium
0d45a56b-507b-4f57-8933-a776227f46fd,SEO Expert Paul Hoda,seo-expert-paul-hoda,,E1,london,London,place_in_description,low
4f19dfd9-3c52-4c93-bfaa-ba8c1e1bcc1f,Seths Estate Agents,seths-estate-agents,,LE1,leicester,Leicester,place_in_description,low
4a1fcdf0-9080-448c-880d-e51c007918d7,Severn Business Network,severn-business-network,,B1,birmingham,Birmingham,place_in_description,low
3d747ced-a5ea-4f74-b92a-d1d5eeb7cea8,Sharon Stone Notary Public,sharon-stone-notary-public,,W2,west-london,West London,place_in_description,low
efe0bc0b-fe8d-4e32-a620-3d74b8362688,Sheffield Business Together,sheffield-business-together,,S1,sheffield,Sheffield,place_name,medium
7dc555c7-5e58-4a26-9bc8-677e35971eba,Sheffield Social Enterprise Network,sheffield-social-enterprise-network,,S1,sheffield,Sheffield,place_name,medium
f5b833b1-8847-4588-894f-dd4585780534,Shine Space,shine-space,,LS1,leeds,Leeds,place_in_description,low
76bb7811-a989-4e1e-b2f0-08dd0dca8d92,Shropshire Charity Network,shropshire-charity-network,,B1,birmingham,Birmingham,place_name,medium
88332649-293b-4c3e-982a-001881f9cfe9,Shutters By The Sea,shutters-by-the-sea,,BN1,brighton,Brighton,place_in_description,low
0bc54691-299a-477c-b862-c29654c86a2a,Simons Rodkin Solicitors LLP,simons-rodkin-solicitors-llp,,E1,central-london,Central London,place_in_description,low
efd7b336-093c-4106-a76d-3014f59a4d78,Sing 4 Business,sing-4-business,,B1,birmingham,Birmingham,place_in_description,low
068863ba-2231-468a-afad-319fce5fff34,Sirius,sirius,,LS1,leeds,Leeds,place_in_description,low
5e149203-cd8f-470d-acc9-d30db3ee908c,Smart Play Network,smart-play-network,,EH1,edinburgh,Edinburgh,place_in_description,low
974e9b8f-644d-4418-a652-04d6353795dc,Society of Petroleum Engineers,,,AB15,,,events,high
a61cf4f2-5f1c-4a6c-9612-34abafac59e0,Solsure,solsure,,NG1,nottingham,Nottingham,place_in_description,low
d883a412-4205-480d-b6ed-ac2ec2124b7a,South Somerset Meetups,south-somerset-meetups,,BS1,bristol,Bristol,place_name,medium
1544a612-4fb3-4960-bf06-e8f5737bc6de,South Yorkshire Chamber,south-yorkshire-chamber,,S1,sheffield,Sheffield,place_name,medium
65b870d0-6273-4986-b323-7f7440aadca6,Southampton International Boat Show Exhibiting,southampton-international-boat-show-exhibiting,,SO14,hampshire,Hampshire,place_name,medium
e7bc3261-8e8b-4306-a339-d4a6bc59b1da,Southdowns Psychotherapy,southdowns-psychotherapy,,BN1,sussex,Sussex,place_in_description,low
0ce06dda-6455-4331-9c45-89c1345e2c1a,Southend Peers,southend-peers,,CM0,essex,Essex,place_name,medium
1ef13674-0d4d-4662-9c65-ce91250fb9f6,Stockport Business Club,stockport-business-club,,M1,manchester,Manchester,place_name,medium
49b80d7a-7917-436e-b00a-26041ee2739e,Strategic Alliance Network (Stockport),strategic-alliance-network-stockport,,M1,manchester,Manchester,place_name,medium
e93ec276-a653-4f8a-b3e4-2df37297c1ab,Stravara Consulting,stravara-consulting,,B1,birmingham,Birmingham,place_in_description,low
99fb60b0-4800-4554-a0cb-2632509f086b,SturdyBuild,sturdybuild,,CB1,cambridge,Cambridge,place_in_description,low
74da43ab-250f-432a-b8ff-b98d3b34c3b6,Success Networking,success-networking,,NG1,nottingham,Nottingham,place_in_description,low
66e07510-2820-4103-91c1-ca81b1f92023,Superwoman,superwoman,,CF3,cardiff,Cardiff,place_in_description,low
ea0de897-8066-400f-aef9-30fa1f6226ed,Surveyor Sorted,surveyor-sorted,,E1,london,London,place_in_description,low
250c4460-6e7c-4b71-9d24-799a8e87a3a7,Sussex Cricket The Boundary Club,sussex-cricket-the-boundary-club,,BN1,sussex,Sussex,place_name,medium
b62857a5-25fe-499c-b9f7-e0bb1f885de2,Sussex Mortgages,sussex-mortgages,,BN1,sussex,Sussex,place_name,medium
42cc358e-2192-44ad-b473-a28fb8e634a6,Swindon Buzz,swindon-buzz,,BS1,bristol,Bristol,place_name,medium
f89919f7-0d5c-4e2d-8516-62d02500d39a,SWLBC (South Wales Ladies Business Club),swlbc-south-wales-ladies-business-club,,CF3,cardiff,Cardiff,place_name,medium
68f47a02-2832-43dc-9652-ac03f5e50a16,TC (Trusted Contacts),tc-trusted-contacts,,GU1,surrey,Surrey,place_in_description,low
2842ee2f-cb92-4693-b59f-f6ece49e526a,Team Kent Business Club,team-kent-business-club,,CT1,kent,Kent,place_name,medium
675a44e1-0969-4be2-9574-13a13c91838a,Tedco,tedco,,NE1,newcastle,Newcastle,place_in_description,low
07bea699-aea1-4a7f-a2fc-beb2c122b242,testing Single Dates,,,YO42,,,events,high
bc7c2364-fc23-473e-a282-be884030f43f,The Association,the-association,,EH1,edinburgh,Edinburgh,place_in_description,low
7fcaf45e-e2a4-4c4c-8a9d-ff95ab004080,The Athena Network Reading &amp; Henley Region,the-athena-network-reading-amp-henley-region,,RG1,reading,Reading,place_name,medium
e4ef71e9-aeb6-4016-b860-767f1713e11d,The Athena Network Richmond,the-athena-network-richmond,,W2,west-london,West London,place_name,medium
6fc8aaa6-b56b-45c6-8b93-059cd2600202,The Aylesbury Group (TAG),the-aylesbury-group-tag,,HP6,buckinghamshire,Buckinghamshire,place_name,medium
471eb628-1ff4-4ffc-8f93-18e57054d2c1,The Blues Business Club,the-blues-business-club,,CM0,essex,Essex,place_in_description,low
a039e545-70b5-45b6-af7e-2608f92b8897,The Business Colab,the-business-colab,,S1,sheffield,Sheffield,place_in_description,low
4bb4d216-e620-4203-9668-8d7f5be6a159,The Business Growth Network,,,BA1,,,events,high
397fdde2-5d1d-41fd-bcf0-206ba44428d5,The Business Network - Birmingham,the-business-network-birmingham,,B3,birmingham,Birmingham,events,high
92e6a375-cce4-47e3-a1c0-3d1fe1ff2533,The Business Network - Chester,the-business-network-chester,,CH1,chester,Chester,place_name,medium
2f18965e-531b-4dbe-91f5-15686d6be157,The Business Network - Liverpool,the-business-network-liverpool,,L1,liverpool,Liverpool,place_name,medium
a2470f86-d96b-46de-9640-88b49e3ee170,The Business Network - South Humberside,the-business-network-south-humberside,,DN40,,,events,high
53f1907e-6d00-4c63-ae9c-192ee63d610a,The Business Network Birmingham,the-business-network-birmingham-2,,B1,birmingham,Birmingham,place_name,medium
fd0b1f14-bc66-43c5-aab9-e80ad54f38ae,The Business Network Central & East Lancashire,the-business-network-central-east-lancashire,,PR1,lancashire,Lancashire,place_name,medium
01104836-fe23-4e66-809f-821a11c0fae4,The Business Network Ltd -,the-business-network-ltd,,LS1,leeds,Leeds,place_in_description,low
075382d1-f07a-4cf8-a0f0-6ad161dc9df1,The Careers Edit,the-careers-edit,,E1,london,London,place_in_description,low
4af28959-0f77-4f99-bd16-3418ad4bfa4c,The Cheshire Club,the-cheshire-club,,CH1,cheshire,Cheshire,place_name,medium
91be38bb-343e-4260-897b-a72fc762cfcb,The Conduit,the-conduit,,E1,central-london,Central London,place_in_description,low
43425d62-48d1-4353-b7ae-005fa4b1a661,The Confederation of British Industry  - London,the-confederation-of-british-industry-london,,E1,london,London,place_name,medium
dab6a7ac-889a-4451-90c7-2914a033a2a8,The Confederation of British Industry  - Midlands - Birmingham,the-confederation-of-british-industry-midlands-birmingham,,B1,birmingham,Birmingham,place_name,medium
6eefbfa3-f94a-4877-bd83-83b93cccb74b,The Confederation of British Industry  - Scotland,the-confederation-of-british-industry-scotland,,EH1,edinburgh,Edinburgh,place_name,medium
0cd8b5e7-c1cf-4a2a-902b-661a57a176b0,The Confederation of British Industry  - Wales,the-confederation-of-british-industry-wales,,CF3,cardiff,Cardiff,place_name,medium
01d600f4-3bba-46e5-912e-9be685cd92e7,The Curious Owl,the-curious-owl,,LS1,leeds,Leeds,place_in_description,low
03e71993-d688-4abc-8aa4-3aaee1764160,The Doyle Club,the-doyle-club,,E1,london,London,place_in_description,low
a12662f3-5e40-49b2-84d4-5cd390a23f35,The Farmer Network - Cumbria,the-farmer-network-cumbria,,PR1,lancashire,Lancashire,place_name,medium
03316d0c-221f-4800-b2d7-910dad9726fa,The Farmer Network - Northumberland,the-farmer-network-northumberland,,PR1,lancashire,Lancashire,place_in_description,low
8550d067-ca6e-4899-8d96-ee7b8bd3b273,The Giraffe Network,the-giraffe-network,,PR1,lancashire,Lancashire,place_in_description,low
9240d6b3-08dc-423c-9770-92d741e643a5,The HR Network,the-hr-network,,EH1,edinburgh,Edinburgh,place_in_description,low
9f602750-4611-4f1b-ad87-73607e29db68,The In-Field Business Club Somerset County CC,the-in-field-business-club-somerset-county-cc,,BS1,bristol,Bristol,place_name,medium
e1895308-6c76-4222-8e0d-77c7901e11c4,The Institute of Directors - Aberdeen & Grampian,the-institute-of-directors-aberdeen-grampian,,EH1,edinburgh,Edinburgh,place_name,medium
172c3446-2871-4f81-a450-cf0775b7f033,The Institute of Directors - Berkshire,the-institute-of-directors-berkshire,,RG1,berkshire,Berkshire,place_name,medium
5449e681-08d5-4d9a-ad08-bfe80155339f,The Institute of Directors - Black Country & Staffordshire,the-institute-of-directors-black-country-staffordshire,,B1,birmingham,Birmingham,place_name,medium
5976b034-c89a-45a6-8615-ad928a786224,The Institute of Directors - Cambridgeshire,the-institute-of-directors-cambridgeshire,,CB1,cambridgeshire,Cambridgeshire,place_name,medium
42711908-949a-4f84-af67-64a6b90120c1,The Institute of Directors - Cheshire,the-institute-of-directors-cheshire,,CH1,cheshire,Cheshire,place_name,medium
a93fbf03-4645-46c0-b0a1-66b885075c9f,The Institute of Directors - Derbyshire & Nottinghamshire,the-institute-of-directors-derbyshire-nottinghamshire,,NG1,nottingham,Nottingham,place_name,medium
c20cbcbf-c02d-492d-a693-1af0d9e6406f,The Institute of Directors - Hampshire & Isle of Wight,the-institute-of-directors-hampshire-isle-of-wight,,SO14,hampshire,Hampshire,place_name,medium
4a6a03b1-af53-489f-b84b-3fb8ceae11c2,The Institute of Directors - London,the-institute-of-directors-london,,E1,london,London,place_name,medium
2a7c560b-8504-4ca8-ad5d-63dfa9465a85,The Institute of Directors - Mid Wales,the-institute-of-directors-mid-wales,,CF3,cardiff,Cardiff,place_name,medium
0732b013-62e8-458f-927c-85f76027250f,The North Wales Business Network,,,LL32,cardiff,Cardiff,events,high
3d11ed76-1622-4d4f-b5e0-92494dd95860,The Owners' Network (TON),the-owners-network-ton,,OX1,oxfordshire,Oxfordshire,place_in_description,low
b36ca133-e8bc-43f1-9111-8225b5161054,The Party Pigs,the-party-pigs,,GU1,surrey,Surrey,place_in_description,low
ef124e9f-caab-45ed-8f51-5e5d334d79db,The Recruitment Network,,,G1,glasgow,Glasgow,events,high
54dcd4f4-a933-4243-b8c4-0265f4ac885f,The Worshipful Company of Constructors (WCC),the-worshipful-company-of-constructors-wcc,,E1,london,London,place_in_description,low
0a7afa39-06d1-4d90-8349-cf446bfef2ad,Toast Networking,toast-networking,,CB1,cambridge,Cambridge,place_in_description,low
11db9c98-2ffb-4b46-8308-11795e8088fe,Turf Supplies Essex,turf-supplies-essex,,CM0,essex,Essex,place_name,medium
d97f0333-8f22-4e16-99c1-3b467f3b4a9e,Turner Scott Lettings,turner-scott-lettings,,PR1,lancashire,Lancashire,place_in_description,low
7a9f03a3-da4b-4941-93f1-1f62b4d4dde8,Venters Property,venters-property,,EH1,edinburgh,Edinburgh,place_in_description,low
c9c53d72-e63d-4c5f-a12c-d52e4eb874c8,VHS Fletchers Solicitors,vhs-fletchers-solicitors,,NG1,nottingham,Nottingham,place_in_description,low
6b436f24-80d6-4a14-b66a-55fc251ad346,Wayman & Long Solicitors,wayman-long-solicitors,,CM0,essex,Essex,place_in_description,low
bf816165-539b-4145-a7ee-94c89d51d725,We are In Business,we-are-in-business,,LS1,leeds,Leeds,place_in_description,low
0841736d-8c7c-463b-b178-4e0aab807eb1,We Are Wakefield,we-are-wakefield,,LS1,leeds,Leeds,place_name,medium
f73db87e-c6e9-490c-8c91-e01e1addb1ea,WEBX (Weymouth Business Exchange),webx-weymouth-business-exchange,,CH1,chester,Chester,place_in_description,low
3aef5c9a-5274-4e39-abe8-09f8c4786c0b,Wednesday Club,wednesday-club,,B1,birmingham,Birmingham,place_in_description,low
93406060-8aa9-4393-9205-92a547b6cf4d,WeDo Scotland,wedo-scotland,,EH1,edinburgh,Edinburgh,place_name,medium
cc12b811-0da0-48be-afba-badf5151600d,Westminster Business Council,westminster-business-council,,E1,central-london,Central London,place_name,medium
472a3bda-8ab3-4256-aab0-be42bf159b17,Westwing Solicitors,westwing-solicitors,,HP6,buckinghamshire,Buckinghamshire,place_in_description,low
013dbadf-ee82-4790-8f70-ac09c2347f93,Wharf Notaries,wharf-notaries,,E1,london,London,place_in_description,low
5e661990-6a82-43f5-a91a-174d1ac6f8a7,Willett & Co Solicitors,willett-co-solicitors,,M1,manchester,Manchester,place_in_description,low
4639f032-6413-4d85-acd6-0cf10d580e8a,Willmore Phillips,willmore-phillips,,BN1,sussex,Sussex,place_in_description,low
15d4836a-673c-485d-80dc-b9b3938986c6,Woking Asian Business Forum,woking-asian-business-forum,,GU1,surrey,Surrey,place_name,medium
57d3a4c6-9b92-4e15-9db8-4e4cdbef958c,Women Ahead Dundee and Angus,women-ahead-dundee-and-angus,,DD1,edinburgh,Edinburgh,events,high
d394190f-e378-4501-a425-9b94a6fe9f43,Women in Business Hull,women-in-business-hull,,HU10,leeds,Leeds,events,high
ab388060-7937-4bb5-b3e6-e4e2519601a8,Women In Business Network - Altrincham,women-in-business-network-altrincham,,WA15,cheshire,Cheshire,events,high
1c8d6b1d-6783-41ea-97d5-8b355e4a13c5,Women In Business Network - Ampthill & Flitwick Group,women-in-business-network-ampthill-flitwick-group,,MK45,,,events,high
cde2058f-1dcd-4346-a969-a52546396df3,Women In Business Network - Bedford,,,MK40,cambridgeshire,Cambridgeshire,events,high
